Timestamp,ShipmentID,PowerDraw_kW,Vibration_mm_s,CompressorCycles_per_hr,Failure_Likely
2023-01-01 21:30:00,S1060,4.71,0.44,9.8,False
2023-01-01 21:45:00,S1060,4.19,0.6,11.11,False
2023-01-01 22:00:00,S1060,4.71,0.46,10.01,False
2023-01-01 22:15:00,S1060,4.34,0.66,10.21,False
2023-01-01 22:30:00,S1060,4.39,0.47,9.07,False
2023-01-01 22:45:00,S1060,4.47,0.6,11.1,False
2023-01-01 23:00:00,S1060,4.62,0.43,9.99,False
2023-01-01 23:15:00,S1060,4.47,0.55,10.65,False
2023-01-01 23:30:00,S1060,4.74,0.45,10.32,False
2023-01-01 23:45:00,S1060,4.89,0.56,9.91,False
2023-01-02 00:00:00,S1060,4.28,0.56,10.08,False
2023-01-02 00:15:00,S1060,4.43,0.51,10.05,False
2023-01-02 00:30:00,S1060,4.36,0.35,10.7,False
2023-01-02 00:45:00,S1060,4.4,0.56,11.03,False
2023-01-02 01:00:00,S1060,4.3,0.37,10.99,False
2023-01-02 01:15:00,S1060,4.61,0.74,9.92,False
2023-01-02 01:30:00,S1060,4.03,0.55,9.94,False
2023-01-02 01:45:00,S1060,4.5,0.56,9.06,False
2023-01-02 02:00:00,S1060,4.64,0.5,9.5,False
2023-01-02 02:15:00,S1060,4.07,0.54,8.89,False
2023-01-02 02:30:00,S1060,4.62,0.57,7.67,False
2023-01-02 02:45:00,S1060,4.13,0.41,10.19,False
2023-01-02 03:00:00,S1060,4.43,0.5,8.99,False
2023-01-02 03:15:00,S1060,4.21,0.53,9.35,False
2023-01-02 03:30:00,S1060,4.46,0.61,11.0,False
2023-01-02 03:45:00,S1060,4.39,0.51,9.43,False
2023-01-02 04:00:00,S1060,4.64,0.28,9.0,False
2023-01-02 04:15:00,S1060,4.24,0.55,9.96,False
2023-01-02 04:30:00,S1060,4.62,0.35,9.69,False
2023-01-02 04:45:00,S1060,4.7,0.38,10.9,False
2023-01-02 05:00:00,S1060,4.38,0.38,8.57,False
2023-01-02 05:15:00,S1060,4.38,0.52,10.22,False
2023-01-02 05:30:00,S1060,4.69,0.45,9.85,False
2023-01-02 05:45:00,S1060,4.6,0.53,9.48,False
2023-01-02 06:00:00,S1060,4.5,0.48,9.5,False
2023-01-02 06:15:00,S1060,4.58,0.49,11.31,False
2023-01-02 06:30:00,S1060,4.66,0.58,10.72,False
2023-01-02 06:45:00,S1060,4.18,0.54,10.3,False
2023-01-02 07:00:00,S1060,4.45,0.53,10.23,False
2023-01-02 07:15:00,S1060,4.46,0.24,9.26,False
2023-01-02 07:30:00,S1060,4.48,0.71,10.13,False
2023-01-02 07:45:00,S1060,4.44,0.44,8.12,False
2023-01-02 08:00:00,S1060,4.35,0.42,11.83,False
2023-01-02 08:15:00,S1060,4.5,0.69,10.45,False
2023-01-02 08:30:00,S1060,4.57,0.33,11.61,False
2023-01-02 08:45:00,S1060,4.79,0.3,11.1,False
2023-01-02 09:00:00,S1060,4.62,0.58,9.34,False
2023-01-02 09:15:00,S1060,4.54,0.4,9.22,False
2023-01-02 09:30:00,S1060,4.83,0.33,8.01,False
2023-01-02 09:45:00,S1060,4.55,0.47,10.93,False
2023-01-02 10:00:00,S1060,4.3,0.49,10.56,False
2023-01-02 10:15:00,S1060,4.54,0.6,10.79,False
2023-01-02 10:30:00,S1060,4.16,0.69,9.27,False
2023-01-02 10:45:00,S1060,4.33,0.43,10.53,False
2023-01-02 11:00:00,S1060,4.11,0.58,9.82,False
2023-01-02 11:15:00,S1060,4.57,0.5,10.55,False
2023-01-02 11:30:00,S1060,4.27,0.62,12.0,False
2023-01-02 11:45:00,S1060,4.72,0.52,11.24,False
2023-01-02 12:00:00,S1060,4.53,0.44,9.88,False
2023-01-02 12:15:00,S1060,4.37,0.58,11.9,False
2023-01-02 12:30:00,S1060,4.26,0.66,9.41,False
2023-01-02 12:45:00,S1060,4.92,0.55,11.88,False
2023-01-02 13:00:00,S1060,4.42,0.63,10.31,False
2023-01-02 13:15:00,S1060,4.62,0.38,10.16,False
2023-01-02 13:30:00,S1060,4.26,0.44,9.95,False
2023-01-02 13:45:00,S1060,4.29,0.51,10.12,False
2023-01-02 14:00:00,S1060,4.6,0.68,10.0,False
2023-01-02 14:15:00,S1060,4.46,0.56,10.93,False
2023-01-02 14:30:00,S1060,4.39,0.55,9.82,False
2023-01-02 14:45:00,S1060,4.66,0.5,8.59,False
2023-01-02 15:00:00,S1060,4.83,0.55,11.78,False
2023-01-02 15:15:00,S1060,4.28,0.41,9.82,False
2023-01-02 15:30:00,S1060,4.61,0.58,10.92,False
2023-01-02 15:45:00,S1060,4.52,0.53,9.18,False
2023-01-02 16:00:00,S1060,4.26,0.4,10.62,False
2023-01-02 16:15:00,S1060,4.29,0.51,11.71,False
2023-01-02 16:30:00,S1060,4.51,0.59,9.95,False
2023-01-02 16:45:00,S1060,4.61,0.51,10.76,False
2023-01-02 17:00:00,S1060,4.47,0.54,13.04,False
2023-01-02 17:15:00,S1060,4.43,0.45,9.85,False
2023-01-02 17:30:00,S1060,4.57,0.57,10.79,False
2023-01-02 17:45:00,S1060,4.44,0.63,9.91,False
2023-01-02 18:00:00,S1060,4.34,0.41,8.63,False
2023-01-02 18:15:00,S1060,4.81,0.46,9.77,False
2023-01-02 18:30:00,S1060,4.51,0.78,9.02,False
2023-01-02 18:45:00,S1060,4.52,0.69,9.6,False
2023-01-02 19:00:00,S1060,4.39,0.48,9.71,False
2023-01-02 19:15:00,S1060,4.55,0.58,8.87,False
2023-01-02 19:30:00,S1060,4.37,0.56,9.7,False
2023-01-02 19:45:00,S1060,4.59,0.24,8.35,False
2023-01-02 20:00:00,S1060,4.55,0.46,12.06,False
2023-01-02 20:15:00,S1060,4.72,0.37,10.77,False
2023-01-02 20:30:00,S1060,4.45,0.6,12.87,False
2023-01-02 20:45:00,S1060,4.42,0.6,11.85,False
2023-01-02 21:00:00,S1060,4.44,0.52,10.64,False
2023-01-02 21:15:00,S1060,4.53,0.31,9.55,False
2023-01-02 21:30:00,S1060,4.38,0.43,10.48,False
2023-01-02 21:45:00,S1060,4.41,0.52,12.31,False
2023-01-02 22:00:00,S1060,4.46,0.46,9.93,False
2023-01-02 22:15:00,S1060,4.5,0.48,9.79,False
2023-01-02 22:30:00,S1060,4.17,0.43,9.85,False
2023-01-02 22:45:00,S1060,4.08,0.55,9.46,False
2023-01-02 23:00:00,S1060,4.3,0.52,11.16,False
2023-01-02 23:15:00,S1060,4.78,0.59,8.38,False
2023-01-02 23:30:00,S1060,4.61,0.6,9.56,False
2023-01-02 23:45:00,S1060,4.58,0.46,11.26,False
2023-01-03 00:00:00,S1060,4.16,0.6,9.37,False
2023-01-03 00:15:00,S1060,4.36,0.46,10.49,False
2023-01-03 00:30:00,S1060,4.38,0.44,9.9,False
2023-01-03 00:45:00,S1060,4.83,0.42,9.41,False
2023-01-03 01:00:00,S1060,4.54,0.41,9.02,False
2023-01-03 01:15:00,S1060,4.46,0.51,10.58,False
2023-01-03 01:30:00,S1060,4.37,0.42,9.08,False
2023-01-03 01:45:00,S1060,4.47,0.48,10.1,False
2023-01-03 02:00:00,S1060,4.52,0.5,11.55,False
2023-01-03 02:15:00,S1060,4.58,0.5,11.12,False
2023-01-03 02:30:00,S1060,4.18,0.49,10.25,False
2023-01-03 02:45:00,S1060,4.17,0.35,8.27,False
2023-01-03 03:00:00,S1060,4.49,0.6,10.35,False
2023-01-03 03:15:00,S1060,4.7,0.56,8.73,False
2023-01-03 03:30:00,S1060,4.53,0.46,11.22,False
2023-01-03 03:45:00,S1060,4.38,0.34,9.73,False
2023-01-03 04:00:00,S1060,4.56,0.45,10.33,False
2023-01-03 04:15:00,S1060,4.61,0.4,10.64,False
2023-01-03 04:30:00,S1060,4.32,0.36,11.54,False
2023-01-03 04:45:00,S1060,4.44,0.53,10.85,False
2023-01-03 05:00:00,S1060,4.29,0.6,9.38,False
2023-01-03 05:15:00,S1060,4.53,0.52,9.87,False
2023-01-03 05:30:00,S1060,4.32,0.52,10.97,False
2023-01-03 05:45:00,S1060,4.44,0.56,9.16,False
2023-01-03 06:00:00,S1060,4.69,0.67,9.45,False
2023-01-03 06:15:00,S1060,4.68,0.43,10.54,False
2023-01-03 06:30:00,S1060,4.59,0.38,9.61,False
2023-01-03 06:45:00,S1060,4.41,0.42,10.8,False
2023-01-03 07:00:00,S1060,4.58,0.52,9.74,False
2023-01-03 07:15:00,S1060,4.6,0.41,11.33,False
2023-01-03 07:30:00,S1060,5.0,0.64,9.55,False
2023-01-03 07:45:00,S1060,4.74,0.58,10.85,False
2023-01-03 08:00:00,S1060,4.37,0.43,8.81,False
2023-01-03 08:15:00,S1060,4.53,0.49,9.22,False
2023-01-03 08:30:00,S1060,4.55,0.54,8.7,False
2023-01-03 08:45:00,S1060,4.66,0.58,9.21,False
2023-01-03 09:00:00,S1060,4.5,0.26,9.21,False
2023-01-03 09:15:00,S1060,4.42,0.49,10.88,False
2023-01-03 09:30:00,S1060,4.54,0.47,10.38,False
2023-01-03 09:45:00,S1060,4.46,0.38,9.6,False
2023-01-03 10:00:00,S1060,4.4,0.53,10.51,False
2023-01-03 10:15:00,S1060,4.34,0.35,10.55,False
2023-01-03 10:30:00,S1060,4.55,0.68,9.06,False
2023-01-03 10:45:00,S1060,4.59,0.48,11.49,False
2023-01-03 11:00:00,S1060,4.72,0.67,9.26,False
2023-01-03 11:15:00,S1060,4.62,0.38,10.62,False
2023-01-03 11:30:00,S1060,4.42,0.28,11.44,False
2023-01-03 11:45:00,S1060,4.42,0.44,10.1,False
2023-01-03 12:00:00,S1060,4.29,0.48,9.12,False
2023-01-03 12:15:00,S1060,4.68,0.56,10.91,False
2023-01-03 12:30:00,S1060,4.74,0.5,10.7,False
2023-01-03 12:45:00,S1060,4.85,0.46,10.87,False
2023-01-03 13:00:00,S1060,4.45,0.51,10.82,False
2023-01-03 13:15:00,S1060,4.53,0.61,8.69,False
2023-01-03 13:30:00,S1060,4.5,0.3,9.99,False
2023-01-03 13:45:00,S1060,4.77,0.36,8.49,False
2023-01-03 14:00:00,S1060,4.8,0.48,9.01,False
2023-01-03 14:15:00,S1060,4.56,0.46,9.07,False
2023-01-03 14:30:00,S1060,4.58,0.68,11.06,False
2023-01-03 14:45:00,S1060,4.52,0.42,10.52,False
2023-01-03 15:00:00,S1060,4.82,0.67,10.64,False
2023-01-03 15:15:00,S1060,4.51,0.5,10.72,False
2023-01-03 15:30:00,S1060,4.5,0.54,9.72,False
2023-01-03 15:45:00,S1060,4.48,0.45,10.45,False
2023-01-03 16:00:00,S1060,4.25,0.57,9.27,False
2023-01-03 16:15:00,S1060,4.45,0.42,11.07,False
2023-01-03 16:30:00,S1060,4.53,0.52,10.28,False
2023-01-03 16:45:00,S1060,4.32,0.62,9.95,False
2023-01-03 17:00:00,S1060,3.96,0.59,8.82,False
2023-01-03 17:15:00,S1060,4.35,0.41,9.4,False
2023-01-03 17:30:00,S1060,4.52,0.32,10.59,False
2023-01-03 17:45:00,S1060,4.34,0.41,9.39,False
2023-01-03 18:00:00,S1060,4.25,0.6,9.95,False
2023-01-03 18:15:00,S1060,4.58,0.39,10.26,False
2023-01-03 18:30:00,S1060,4.78,0.46,10.07,False
2023-01-03 18:45:00,S1060,4.26,0.52,9.51,False
2023-01-03 19:00:00,S1060,4.33,0.56,10.67,False
2023-01-03 19:15:00,S1060,4.28,0.46,9.8,False
2023-01-03 19:30:00,S1060,4.43,0.45,10.43,False
2023-01-03 19:45:00,S1060,4.63,0.48,9.71,False
2023-01-03 20:00:00,S1060,4.59,0.42,9.14,False
2023-01-03 20:15:00,S1060,4.91,0.53,10.7,False
2023-01-03 20:30:00,S1060,4.55,0.3,10.89,False
2023-01-03 20:45:00,S1060,4.29,0.5,9.89,False
2023-01-03 21:00:00,S1060,4.73,0.53,11.58,False
2023-01-03 21:15:00,S1060,4.01,0.51,8.56,False
2023-01-03 21:30:00,S1060,4.41,0.55,12.36,False
2023-01-03 21:45:00,S1060,4.48,0.5,11.34,False
2023-01-03 22:00:00,S1060,4.48,0.53,11.46,False
2023-01-03 22:15:00,S1060,4.76,0.65,9.96,False
2023-01-03 22:30:00,S1060,4.12,0.56,9.11,False
2023-01-03 22:45:00,S1060,4.57,0.64,10.57,False
2023-01-03 23:00:00,S1060,4.52,0.72,7.99,False
2023-01-03 23:15:00,S1060,4.63,0.46,10.04,False
2023-01-03 23:30:00,S1060,4.49,0.64,11.48,False
2023-01-03 23:45:00,S1060,4.46,0.71,11.36,False
2023-01-04 00:00:00,S1060,4.48,0.39,8.93,False
2023-01-04 00:15:00,S1060,5.07,0.49,9.44,False
2023-01-04 00:30:00,S1060,4.44,0.35,10.2,False
2023-01-04 00:45:00,S1060,4.33,0.58,9.72,False
2023-01-04 01:00:00,S1060,4.71,0.38,10.0,False
2023-01-04 01:15:00,S1060,4.93,0.47,11.8,False
2023-01-04 01:30:00,S1060,4.37,0.52,11.61,False
2023-01-04 01:45:00,S1060,4.59,0.33,10.23,False
2023-01-04 02:00:00,S1060,4.62,0.5,9.68,False
2023-01-04 02:15:00,S1060,4.67,0.47,8.99,False
2023-01-04 02:30:00,S1060,4.52,0.58,12.22,False
2023-01-04 02:45:00,S1060,4.18,0.45,11.45,False
2023-01-04 03:00:00,S1060,4.26,0.47,10.34,False
2023-01-04 03:15:00,S1060,4.4,0.44,10.98,False
2023-01-04 03:30:00,S1060,4.37,0.35,11.0,False
2023-01-04 03:45:00,S1060,4.53,0.42,10.5,False
2023-01-04 04:00:00,S1060,4.5,0.41,10.66,False
2023-01-04 04:15:00,S1060,4.62,0.55,8.46,False
2023-01-04 04:30:00,S1060,4.34,0.54,10.71,False
2023-01-04 04:45:00,S1060,4.38,0.39,8.37,False
2023-01-04 05:00:00,S1060,4.49,0.52,10.8,False
2023-01-04 05:15:00,S1060,4.77,0.36,11.14,False
2023-01-04 05:30:00,S1060,4.19,0.58,10.72,False
2023-01-04 05:45:00,S1060,4.46,0.36,10.63,False
2023-01-04 06:00:00,S1060,4.64,0.29,8.58,False
2023-01-04 06:15:00,S1060,4.48,0.58,8.38,False
2023-01-04 06:30:00,S1060,4.15,0.47,10.98,False
2023-01-04 06:45:00,S1060,4.45,0.37,10.1,False
2023-01-04 07:00:00,S1060,4.41,0.36,7.96,False
2023-01-04 07:15:00,S1060,4.33,0.63,9.72,False
2023-01-04 07:30:00,S1060,4.44,0.38,8.64,False
2023-01-04 07:45:00,S1060,4.47,0.37,9.69,False
2023-01-04 08:00:00,S1060,4.48,0.73,9.51,False
2023-01-04 08:15:00,S1060,4.62,0.39,8.67,False
2023-01-04 08:30:00,S1060,4.43,0.33,10.78,False
2023-01-04 08:45:00,S1060,4.64,0.58,9.09,False
2023-01-04 09:00:00,S1060,4.58,0.56,10.38,False
2023-01-04 09:15:00,S1060,4.54,0.52,9.73,False
2023-01-04 09:30:00,S1060,4.29,0.52,10.21,False
2023-01-04 09:45:00,S1060,4.63,0.54,10.18,False
2023-01-04 10:00:00,S1060,4.66,0.41,9.69,False
2023-01-04 10:15:00,S1060,4.34,0.6,9.58,False
2023-01-04 10:30:00,S1060,4.83,0.39,9.4,False
2023-01-04 10:45:00,S1060,4.39,0.44,9.96,False
2023-01-04 11:00:00,S1060,4.66,0.65,8.68,False
2023-01-04 11:15:00,S1060,4.65,0.51,9.4,False
2023-01-04 11:30:00,S1060,4.76,0.51,10.88,False
2023-01-04 11:45:00,S1060,4.64,0.49,11.28,False
2023-01-04 12:00:00,S1060,4.58,0.56,9.42,False
2023-01-04 12:15:00,S1060,4.32,0.52,8.95,False
2023-01-04 12:30:00,S1060,4.79,0.26,10.07,False
2023-01-04 12:45:00,S1060,3.84,0.49,8.18,False
2023-01-04 13:00:00,S1060,4.61,0.31,8.99,False
2023-01-04 13:15:00,S1060,4.72,0.56,10.59,False
2023-01-04 13:30:00,S1060,4.32,0.49,11.17,False
2023-01-04 13:45:00,S1060,4.27,0.46,9.53,False
2023-01-04 14:00:00,S1060,4.31,0.39,11.09,False
2023-01-04 14:15:00,S1060,4.57,0.61,10.48,False
2023-01-04 14:30:00,S1060,4.33,0.46,8.71,False
2023-01-04 14:45:00,S1060,4.21,0.44,9.82,False
2023-01-04 15:00:00,S1060,4.2,0.38,9.06,False
2023-01-04 15:15:00,S1060,4.44,0.53,10.12,False
2023-01-04 15:30:00,S1060,4.5,0.69,8.79,False
2023-01-04 15:45:00,S1060,4.49,0.46,9.18,False
2023-01-04 16:00:00,S1060,4.53,0.57,10.51,False
2023-01-04 16:15:00,S1060,4.43,0.37,9.94,False
2023-01-04 16:30:00,S1060,4.48,0.54,9.63,False
2023-01-04 16:45:00,S1060,5.07,0.57,9.51,False
2023-01-04 17:00:00,S1060,4.66,0.44,9.61,False
2023-01-04 17:15:00,S1060,4.51,0.49,10.31,False
2023-01-04 17:30:00,S1060,4.48,0.57,10.33,False
2023-01-04 17:45:00,S1060,4.52,0.3,11.96,False
2023-01-04 18:00:00,S1060,4.62,0.52,9.9,False
2023-01-04 18:15:00,S1060,4.68,0.42,10.71,False
2023-01-04 18:30:00,S1060,3.93,0.48,9.22,False
2023-01-04 18:45:00,S1060,4.89,0.53,9.16,False
2023-01-04 19:00:00,S1060,4.46,0.77,10.56,False
2023-01-04 19:15:00,S1060,5.06,0.32,9.32,False
2023-01-04 19:30:00,S1060,4.42,0.49,9.45,False
2023-01-04 19:45:00,S1060,4.78,0.72,10.87,False
2023-01-04 20:00:00,S1060,4.19,0.71,10.53,False
2023-01-04 20:15:00,S1060,4.63,0.46,9.31,False
2023-01-04 20:30:00,S1060,4.41,0.42,9.27,False
2023-01-04 20:45:00,S1060,4.88,0.5,10.23,False
2023-01-04 21:00:00,S1060,4.34,0.48,9.9,False
2023-01-04 21:15:00,S1060,4.58,0.51,10.88,False
2023-01-04 21:30:00,S1060,4.3,0.58,9.33,False
2023-01-04 21:45:00,S1060,4.32,0.65,9.66,False
2023-01-04 22:00:00,S1060,4.35,0.5,9.92,False
2023-01-04 22:15:00,S1060,4.75,0.41,8.4,False
2023-01-04 22:30:00,S1060,4.4,0.56,11.06,False
2023-01-04 22:45:00,S1060,4.33,0.43,8.15,False
2023-01-04 23:00:00,S1060,4.65,0.42,10.45,False
2023-01-04 23:15:00,S1060,4.37,0.39,10.32,False
2023-01-04 23:30:00,S1060,4.49,0.39,10.57,False
2023-01-04 23:45:00,S1060,4.35,0.38,10.3,False
2023-01-05 00:00:00,S1060,4.32,0.51,11.04,False
2023-01-05 00:15:00,S1060,4.56,0.56,10.47,False
2023-01-05 00:30:00,S1060,4.49,0.54,10.59,False
2023-01-05 00:45:00,S1060,4.56,0.32,9.39,False
2023-01-05 01:00:00,S1060,4.57,0.4,10.47,False
2023-01-05 01:15:00,S1060,4.55,0.43,10.16,False
2023-01-05 01:30:00,S1060,4.66,0.51,9.38,False
2023-01-05 01:45:00,S1060,4.42,0.39,10.5,False
2023-01-05 02:00:00,S1060,4.45,0.34,9.38,False
2023-01-05 02:15:00,S1060,4.38,0.49,10.57,False
2023-01-05 02:30:00,S1060,4.48,0.46,11.53,False
2023-01-05 02:45:00,S1060,4.43,0.51,10.77,False
2023-01-05 03:00:00,S1060,4.73,0.58,9.83,False
2023-01-05 03:15:00,S1060,4.53,0.41,10.13,False
2023-01-05 03:30:00,S1060,4.25,0.48,9.38,False
2023-01-05 03:45:00,S1060,4.32,0.4,9.52,False
2023-01-05 04:00:00,S1060,4.2,0.48,10.31,False
2023-01-05 04:15:00,S1060,4.39,0.53,9.6,False
2023-01-05 04:30:00,S1060,4.15,0.32,9.82,False
2023-01-05 04:45:00,S1060,4.47,0.58,11.02,False
2023-01-05 05:00:00,S1060,4.54,0.51,10.38,False
2023-01-05 05:15:00,S1060,4.78,0.69,11.23,False
2023-01-05 05:30:00,S1060,4.83,0.4,7.89,False
2023-01-05 05:45:00,S1060,4.63,0.51,8.94,False
2023-01-05 06:00:00,S1060,4.35,0.58,8.67,False
2023-01-05 06:15:00,S1060,4.5,0.42,10.79,False
2023-01-05 06:30:00,S1060,4.43,0.51,9.62,False
2023-01-05 06:45:00,S1060,4.54,0.43,10.01,False
2023-01-05 07:00:00,S1060,4.57,0.56,8.88,False
2023-01-05 07:15:00,S1060,4.28,0.63,10.2,False
2023-01-05 07:30:00,S1060,4.01,0.56,8.42,False
2023-01-05 07:45:00,S1060,4.61,0.52,10.06,False
2023-01-05 08:00:00,S1060,4.69,0.5,8.58,False
2023-01-05 08:15:00,S1060,4.78,0.66,11.32,False
2023-01-05 08:30:00,S1060,4.52,0.57,10.42,False
2023-01-05 08:45:00,S1060,4.51,0.35,11.07,False
2023-01-05 09:00:00,S1060,4.55,0.51,9.64,False
2023-01-05 09:15:00,S1060,4.68,0.42,11.88,False
2023-01-05 09:30:00,S1060,4.44,0.65,10.64,False
2023-01-05 09:45:00,S1060,4.71,0.28,9.26,False
2023-01-05 10:00:00,S1060,4.79,0.47,10.46,False
2023-01-05 10:15:00,S1060,4.5,0.35,10.49,False
2023-01-05 10:30:00,S1060,4.7,0.6,8.2,False
2023-01-05 10:45:00,S1060,4.62,0.5,10.62,False
2023-01-05 11:00:00,S1060,4.32,0.55,9.68,False
2023-01-05 11:15:00,S1060,4.28,0.45,9.52,False
2023-01-05 11:30:00,S1060,4.84,0.56,10.04,False
2023-01-05 11:45:00,S1060,4.3,0.4,7.81,False
2023-01-05 12:00:00,S1060,4.71,0.34,10.53,False
2023-01-05 12:15:00,S1060,4.57,0.49,11.89,False
2023-01-05 12:30:00,S1060,4.45,0.52,9.51,False
2023-01-05 12:45:00,S1060,4.55,0.49,10.16,False
2023-01-05 13:00:00,S1060,4.51,0.38,9.56,False
2023-01-05 13:15:00,S1060,4.37,0.6,9.08,False
2023-01-05 13:30:00,S1060,4.6,0.52,9.39,False
2023-01-05 13:45:00,S1060,4.64,0.56,11.52,False
2023-01-05 14:00:00,S1060,4.67,0.65,8.46,False
2023-01-05 14:15:00,S1060,4.46,0.54,10.26,False
2023-01-05 14:30:00,S1060,4.61,0.36,9.17,False
2023-01-05 14:45:00,S1060,4.56,0.51,9.74,False
2023-01-05 15:00:00,S1060,4.34,0.44,9.98,False
2023-01-05 15:15:00,S1060,4.51,0.51,11.54,False
2023-01-05 15:30:00,S1060,4.43,0.27,11.26,False
2023-01-05 15:45:00,S1060,4.28,0.26,11.35,False
2023-01-05 16:00:00,S1060,4.3,0.6,9.6,False
2023-01-05 16:15:00,S1060,4.84,0.39,7.87,False
2023-01-05 16:30:00,S1060,4.54,0.47,10.97,False
2023-01-05 16:45:00,S1060,4.57,0.57,10.18,False
2023-01-05 17:00:00,S1060,4.74,0.46,8.92,False
2023-01-05 17:15:00,S1060,4.5,0.5,10.78,False
2023-01-05 17:30:00,S1060,4.92,0.25,9.53,False
2023-01-05 17:45:00,S1060,4.49,0.47,10.19,False
2023-01-05 18:00:00,S1060,4.22,0.57,10.32,False
2023-01-05 18:15:00,S1060,4.29,0.63,10.1,False
2023-01-05 18:30:00,S1060,4.65,0.42,8.77,False
2023-01-05 18:45:00,S1060,4.49,0.51,9.55,False
2023-01-05 19:00:00,S1060,4.61,0.43,10.52,False
2023-01-05 19:15:00,S1060,4.52,0.56,10.01,False
2023-01-05 19:30:00,S1060,4.91,0.47,12.04,False
2023-01-05 19:45:00,S1060,4.43,0.56,9.7,False
2023-01-05 20:00:00,S1060,4.26,0.58,10.97,False
2023-01-05 20:15:00,S1060,4.41,0.4,9.89,False
2023-01-05 20:30:00,S1060,4.36,0.41,10.37,False
2023-01-05 20:45:00,S1060,4.04,0.43,10.0,False
2023-01-05 21:00:00,S1060,4.48,0.5,9.53,False
2023-01-05 21:15:00,S1060,4.58,0.47,9.89,False
2023-01-05 21:30:00,S1060,4.91,0.47,8.85,False
2023-01-05 21:45:00,S1060,4.6,0.39,10.27,False
2023-01-05 22:00:00,S1060,4.55,0.32,10.48,False
2023-01-05 22:15:00,S1060,4.55,0.6,9.4,False
2023-01-05 22:30:00,S1060,4.76,0.37,8.69,False
2023-01-05 22:45:00,S1060,4.38,0.52,9.37,False
2023-01-05 23:00:00,S1060,4.39,0.62,10.16,False
2023-01-05 23:15:00,S1060,4.75,0.54,10.22,False
2023-01-05 23:30:00,S1060,4.28,0.38,11.77,False
2023-01-05 23:45:00,S1060,4.69,0.3,9.25,False
2023-01-06 00:00:00,S1060,4.86,0.55,7.59,False
2023-01-06 00:15:00,S1060,4.22,0.58,10.28,False
2023-01-06 00:30:00,S1060,4.18,0.56,9.64,False
2023-01-06 00:45:00,S1060,4.59,0.52,9.62,False
2023-01-06 01:00:00,S1060,4.81,0.25,10.16,False
2023-01-06 01:15:00,S1060,4.02,0.66,9.96,False
2023-01-06 01:30:00,S1060,4.64,0.6,9.53,False
2023-01-06 01:45:00,S1060,4.66,0.23,9.96,False
2023-01-06 02:00:00,S1060,4.34,0.56,10.45,False
2023-01-06 02:15:00,S1060,4.73,0.59,11.13,False
2023-01-06 02:30:00,S1060,4.37,0.46,10.04,False
2023-01-06 02:45:00,S1060,4.12,0.41,12.01,False
2023-01-06 03:00:00,S1060,4.61,0.59,9.44,False
2023-01-06 03:15:00,S1060,4.6,0.47,11.13,False
2023-01-06 03:30:00,S1060,4.39,0.54,9.77,False
2023-01-06 03:45:00,S1060,4.28,0.57,10.41,False
2023-01-06 04:00:00,S1060,4.46,0.55,9.99,False
2023-01-06 04:15:00,S1060,4.27,0.47,9.93,False
2023-01-06 04:30:00,S1060,4.53,0.5,9.22,False
2023-01-06 04:45:00,S1060,4.49,0.47,11.02,False
2023-01-06 05:00:00,S1060,4.67,0.45,9.38,False
2023-01-06 05:15:00,S1060,4.75,0.41,8.5,False
2023-01-06 05:30:00,S1060,4.61,0.34,9.55,False
2023-01-06 05:45:00,S1060,4.53,0.54,9.49,False
2023-01-06 06:00:00,S1060,4.6,0.48,12.22,False
2023-01-06 06:15:00,S1060,4.58,0.61,10.44,False
2023-01-06 06:30:00,S1060,4.38,0.55,10.15,False
2023-01-06 06:45:00,S1060,4.75,0.6,9.42,False
2023-01-06 07:00:00,S1060,4.27,0.5,10.93,False
2023-01-06 07:15:00,S1060,4.25,0.3,9.76,False
2023-01-06 07:30:00,S1060,4.37,0.61,10.07,False
2023-01-06 07:45:00,S1060,4.15,0.53,9.77,False
2023-01-06 08:00:00,S1060,4.96,0.63,9.55,False
2023-01-06 08:15:00,S1060,3.98,0.35,10.77,False
2023-01-06 08:30:00,S1060,4.52,0.27,9.78,False
2023-01-06 08:45:00,S1060,4.71,0.5,9.79,False
2023-01-06 09:00:00,S1060,4.47,0.53,12.12,False
2023-01-06 09:15:00,S1060,4.26,0.5,11.55,False
2023-01-06 09:30:00,S1060,4.04,0.64,9.57,False
2023-01-06 09:45:00,S1060,4.35,0.28,8.97,False
2023-01-06 10:00:00,S1060,4.48,0.37,10.06,False
2023-01-06 10:15:00,S1060,4.66,0.59,9.2,False
2023-01-06 10:30:00,S1060,4.53,0.47,10.91,False
2023-01-06 10:45:00,S1060,4.27,0.67,11.51,False
2023-01-06 11:00:00,S1060,4.4,0.45,11.28,False
2023-01-06 11:15:00,S1060,4.9,0.56,11.57,False
2023-01-06 11:30:00,S1060,4.53,0.61,10.84,False
2023-01-06 11:45:00,S1060,4.51,0.54,11.02,False
2023-01-06 12:00:00,S1060,4.61,0.48,10.19,False
2023-01-06 12:15:00,S1060,4.38,0.5,10.02,False
2023-01-06 12:30:00,S1060,4.65,0.62,11.57,False
2023-01-06 12:45:00,S1060,4.49,0.49,9.17,False
2023-01-06 13:00:00,S1060,4.69,0.54,10.03,False
2023-01-06 13:15:00,S1060,4.33,0.39,10.3,False
2023-01-06 13:30:00,S1060,4.64,0.65,10.11,False
